depth,information_gain,switched,delta,weighting_strategy,node_id,tree_index
1,0.882993662593794,False,0.0001,ctcvr_subctr_de_norm_gain,6,19
2,1.220983387915466,False,0.0001,ctcvr_subctr_de_norm_gain,7,19
2,2.213552809659903,False,0.0001,ctcvr_subctr_de_norm_gain,10,19
0,658.9409749144141,False,0.0005,ctcvr_subctr_de_norm_gain,0,0
1,98.44406111854526,False,0.0005,ctcvr_subctr_de_norm_gain,1,0
2,11.836096987079278,False,0.0005,ctcvr_subctr_de_norm_gain,2,0
2,116.12510934103479,False,0.0005,ctcvr_subctr_de_norm_gain,5,0
1,219.57198969029093,False,0.0005,ctcvr_subctr_de_norm_gain,8,0
2,102.69426410661993,False,0.0005,ctcvr_subctr_de_norm_gain,9,0
2,11.786897317784216,True,0.0005,ctcvr_subctr_de_norm_gain,12,0
0,426.9258473562194,False,0.0005,ctcvr_subctr_de_norm_gain,0,1
1,181.14312885570456,False,0.0005,ctcvr_subctr_de_norm_gain,1,1
2,71.6941189311832,False,0.0005,ctcvr_subctr_de_norm_gain,2,1
2,0.11482303924189963,True,0.0005,ctcvr_subctr_de_norm_gain,5,1
1,7.804373491948695,False,0.0005,ctcvr_subctr_de_norm_gain,8,1
2,6.657771856048814,False,0.0005,ctcvr_subctr_de_norm_gain,9,1
2,21.78191721604133,False,0.0005,ctcvr_subctr_de_norm_gain,12,1
0,31.325801431254362,False,0.0005,ctcvr_subctr_de_norm_gain,0,2
1,19.39479329892803,False,0.0005,ctcvr_subctr_de_norm_gain,1,2
1,7.246123042782887,False,0.0005,ctcvr_subctr_de_norm_gain,4,2
2,4.679965270303487,False,0.0005,ctcvr_subctr_de_norm_gain,5,2
2,33.26849297709914,False,0.0005,ctcvr_subctr_de_norm_gain,8,2
0,6.622045417459921,False,0.0005,ctcvr_subctr_de_norm_gain,0,3
1,3.711849273398972,False,0.0005,ctcvr_subctr_de_norm_gain,1,3
2,1.2042979501021076,False,0.0005,ctcvr_subctr_de_norm_gain,2,3
2,4.0372708039594,False,0.0005,ctcvr_subctr_de_norm_gain,5,3
1,6.934079496513123,False,0.0005,ctcvr_subctr_de_norm_gain,8,3
2,81.71105573577817,False,0.0005,ctcvr_subctr_de_norm_gain,9,3
2,1.8616662342973007,False,0.0005,ctcvr_subctr_de_norm_gain,12,3
0,4.067552608793939,False,0.0005,ctcvr_subctr_de_norm_gain,0,4
1,2.136260075178498,False,0.0005,ctcvr_subctr_de_norm_gain,1,4
2,0.44295432758375775,False,0.0005,ctcvr_subctr_de_norm_gain,2,4
2,5.13171384476874,False,0.0005,ctcvr_subctr_de_norm_gain,5,4
1,4.145330780495927,False,0.0005,ctcvr_subctr_de_norm_gain,8,4
2,15.062771444003815,False,0.0005,ctcvr_subctr_de_norm_gain,9,4
2,1.3385030732859526,False,0.0005,ctcvr_subctr_de_norm_gain,12,4
0,3.840865757536905,False,0.0005,ctcvr_subctr_de_norm_gain,0,5
1,1.4960829806155456,False,0.0005,ctcvr_subctr_de_norm_gain,1,5
2,1.2023346373564685,False,0.0005,ctcvr_subctr_de_norm_gain,2,5
2,0.6373457204354658,False,0.0005,ctcvr_subctr_de_norm_gain,5,5
1,3.1339673326647395,False,0.0005,ctcvr_subctr_de_norm_gain,8,5
2,8.262327017124425,False,0.0005,ctcvr_subctr_de_norm_gain,9,5
2,1.1947126755799236,False,0.0005,ctcvr_subctr_de_norm_gain,12,5
0,3.6848450754058817,False,0.0005,ctcvr_subctr_de_norm_gain,0,6
1,0.9902807083034322,False,0.0005,ctcvr_subctr_de_norm_gain,1,6
2,1.0525071514755453,False,0.0005,ctcvr_subctr_de_norm_gain,2,6
2,0.5300312622531829,False,0.0005,ctcvr_subctr_de_norm_gain,5,6
1,2.8178243113946095,False,0.0005,ctcvr_subctr_de_norm_gain,8,6
2,1.747672376856984,False,0.0005,ctcvr_subctr_de_norm_gain,9,6
2,17.03740939293352,False,0.0005,ctcvr_subctr_de_norm_gain,12,6
0,3.340423236868215,False,0.0005,ctcvr_subctr_de_norm_gain,0,7
1,0.7572135780242419,False,0.0005,ctcvr_subctr_de_norm_gain,1,7
2,1.7716391512590752,False,0.0005,ctcvr_subctr_de_norm_gain,2,7
2,1.6568761378938923,False,0.0005,ctcvr_subctr_de_norm_gain,5,7
1,2.2407065046873047,False,0.0005,ctcvr_subctr_de_norm_gain,8,7
2,5.092708538360677,False,0.0005,ctcvr_subctr_de_norm_gain,9,7
2,1.1925433219486181,False,0.0005,ctcvr_subctr_de_norm_gain,12,7
0,3.0841698265023823,False,0.0005,ctcvr_subctr_de_norm_gain,0,8
1,0.8186238299601278,False,0.0005,ctcvr_subctr_de_norm_gain,1,8
2,0.7650828741632321,False,0.0005,ctcvr_subctr_de_norm_gain,2,8
2,1.31901912309824,False,0.0005,ctcvr_subctr_de_norm_gain,5,8
1,1.9821860446091013,False,0.0005,ctcvr_subctr_de_norm_gain,8,8
2,10.709905273474302,False,0.0005,ctcvr_subctr_de_norm_gain,9,8
2,2.7091499293330608,False,0.0005,ctcvr_subctr_de_norm_gain,12,8
0,2.9179310245633987,False,0.0005,ctcvr_subctr_de_norm_gain,0,9
1,0.5908535177552761,False,0.0005,ctcvr_subctr_de_norm_gain,1,9
2,0.545377926188357,False,0.0005,ctcvr_subctr_de_norm_gain,2,9
2,0.9726462948210308,False,0.0005,ctcvr_subctr_de_norm_gain,5,9
1,1.5857407456047257,False,0.0005,ctcvr_subctr_de_norm_gain,8,9
2,6.77617123695549,False,0.0005,ctcvr_subctr_de_norm_gain,9,9
2,2.1923743844650994,False,0.0005,ctcvr_subctr_de_norm_gain,12,9
0,2.7977998215404876,False,0.0005,ctcvr_subctr_de_norm_gain,0,10
1,0.9907061123161762,False,0.0005,ctcvr_subctr_de_norm_gain,1,10
2,0.22442892102114254,False,0.0005,ctcvr_subctr_de_norm_gain,2,10
2,0.6464553712760561,False,0.0005,ctcvr_subctr_de_norm_gain,5,10
1,1.7869510835387432,False,0.0005,ctcvr_subctr_de_norm_gain,8,10
2,3.5457194679202804,False,0.0005,ctcvr_subctr_de_norm_gain,9,10
2,1.7304705108630722,False,0.0005,ctcvr_subctr_de_norm_gain,12,10
0,2.6053512282649125,False,0.0005,ctcvr_subctr_de_norm_gain,0,11
1,0.6331788125593469,False,0.0005,ctcvr_subctr_de_norm_gain,1,11
2,0.19872357984668731,False,0.0005,ctcvr_subctr_de_norm_gain,2,11
2,0.47236305265700285,False,0.0005,ctcvr_subctr_de_norm_gain,5,11
1,1.455631034931085,False,0.0005,ctcvr_subctr_de_norm_gain,8,11
2,3.0254796952477765,False,0.0005,ctcvr_subctr_de_norm_gain,9,11
2,1.4202186969537025,False,0.0005,ctcvr_subctr_de_norm_gain,12,11
0,2.429364650495339,False,0.0005,ctcvr_subctr_de_norm_gain,0,12
1,0.44517610882233516,False,0.0005,ctcvr_subctr_de_norm_gain,1,12
2,0.6907536598314632,False,0.0005,ctcvr_subctr_de_norm_gain,3,12
1,1.2455058793883627,False,0.0005,ctcvr_subctr_de_norm_gain,6,12
2,1.7780597853147613,False,0.0005,ctcvr_subctr_de_norm_gain,7,12
2,8.073639183873226,False,0.0005,ctcvr_subctr_de_norm_gain,10,12
0,2.317085222480904,False,0.0005,ctcvr_subctr_de_norm_gain,0,13
1,6.897287114019083,False,0.0005,ctcvr_subctr_de_norm_gain,1,13
2,2.8784415962796905,False,0.0005,ctcvr_subctr_de_norm_gain,2,13
2,9.815934628840404,False,0.0005,ctcvr_subctr_de_norm_gain,5,13
1,1.5080796097126834,False,0.0005,ctcvr_subctr_de_norm_gain,8,13
2,0.1831503027050273,False,0.0005,ctcvr_subctr_de_norm_gain,9,13
2,0.9583903583063904,False,0.0005,ctcvr_subctr_de_norm_gain,12,13
0,2.098547870857777,False,0.0005,ctcvr_subctr_de_norm_gain,0,14
1,0.3479356292908067,False,0.0005,ctcvr_subctr_de_norm_gain,1,14
2,0.21774153530318152,False,0.0005,ctcvr_subctr_de_norm_gain,2,14
2,0.3262078761325935,False,0.0005,ctcvr_subctr_de_norm_gain,5,14
1,1.0188118454049704,False,0.0005,ctcvr_subctr_de_norm_gain,8,14
2,2.2242280980151206,False,0.0005,ctcvr_subctr_de_norm_gain,9,14
2,1.3539231411795523,False,0.0005,ctcvr_subctr_de_norm_gain,12,14
0,1.916672837890506,False,0.0005,ctcvr_subctr_de_norm_gain,0,15
1,0.30327741199265645,False,0.0005,ctcvr_subctr_de_norm_gain,1,15
2,0.2689767998235313,False,0.0005,ctcvr_subctr_de_norm_gain,2,15
2,44.00120138872342,False,0.0005,ctcvr_subctr_de_norm_gain,5,15
1,0.9074024709144601,False,0.0005,ctcvr_subctr_de_norm_gain,8,15
2,2.143441060648154,False,0.0005,ctcvr_subctr_de_norm_gain,9,15
2,1.1577376250738642,False,0.0005,ctcvr_subctr_de_norm_gain,12,15
0,2.189294413283654,False,0.0005,ctcvr_subctr_de_norm_gain,0,16
1,0.19521957577313387,False,0.0005,ctcvr_subctr_de_norm_gain,1,16
2,0.7001987947375037,False,0.0005,ctcvr_subctr_de_norm_gain,3,16
1,0.9556455338569333,False,0.0005,ctcvr_subctr_de_norm_gain,6,16
2,0.6331057228600654,False,0.0005,ctcvr_subctr_de_norm_gain,7,16
2,9.119300054902089,False,0.0005,ctcvr_subctr_de_norm_gain,10,16
0,1.9942375052077708,False,0.0005,ctcvr_subctr_de_norm_gain,0,17
1,0.16308811295802794,False,0.0005,ctcvr_subctr_de_norm_gain,1,17
2,0.2147820884420759,False,0.0005,ctcvr_subctr_de_norm_gain,2,17
2,44.95190860685082,False,0.0005,ctcvr_subctr_de_norm_gain,5,17
1,0.8426197573614733,False,0.0005,ctcvr_subctr_de_norm_gain,8,17
2,2.2602597699473224,False,0.0005,ctcvr_subctr_de_norm_gain,9,17
2,1.3788243357659664,False,0.0005,ctcvr_subctr_de_norm_gain,12,17
0,2.333208104840113,False,0.0005,ctcvr_subctr_de_norm_gain,0,18
1,0.2192760381075498,False,0.0005,ctcvr_subctr_de_norm_gain,1,18
2,0.19674216448841442,False,0.0005,ctcvr_subctr_de_norm_gain,2,18
2,45.528036446276666,False,0.0005,ctcvr_subctr_de_norm_gain,5,18
1,0.8497577239669797,False,0.0005,ctcvr_subctr_de_norm_gain,8,18
2,0.5206019130338168,False,0.0005,ctcvr_subctr_de_norm_gain,9,18
2,1.6904251026948807,False,0.0005,ctcvr_subctr_de_norm_gain,12,18
0,2.734182652516722,False,0.0005,ctcvr_subctr_de_norm_gain,0,19
1,0.20931895177358406,False,0.0005,ctcvr_subctr_de_norm_gain,1,19
2,0.5349200904664455,False,0.0005,ctcvr_subctr_de_norm_gain,2,19
1,0.8829069140099539,False,0.0005,ctcvr_subctr_de_norm_gain,6,19
2,1.2210528757761985,False,0.0005,ctcvr_subctr_de_norm_gain,7,19
2,2.2134963518040944,False,0.0005,ctcvr_subctr_de_norm_gain,10,19
0,658.9409749144141,False,0.001,ctcvr_subctr_de_norm_gain,0,0
1,98.44406111854526,False,0.001,ctcvr_subctr_de_norm_gain,1,0
2,11.836096987079278,False,0.001,ctcvr_subctr_de_norm_gain,2,0
2,116.12510934103479,False,0.001,ctcvr_subctr_de_norm_gain,5,0
1,219.57198969029093,False,0.001,ctcvr_subctr_de_norm_gain,8,0
2,102.69426410661993,False,0.001,ctcvr_subctr_de_norm_gain,9,0
2,11.786897317784216,True,0.001,ctcvr_subctr_de_norm_gain,12,0
0,426.9258473562194,False,0.001,ctcvr_subctr_de_norm_gain,0,1
1,181.14312885570456,False,0.001,ctcvr_subctr_de_norm_gain,1,1
2,71.6941189311832,False,0.001,ctcvr_subctr_de_norm_gain,2,1
2,0.11482303924189963,True,0.001,ctcvr_subctr_de_norm_gain,5,1
1,7.804373491948695,False,0.001,ctcvr_subctr_de_norm_gain,8,1
2,6.657771856048814,False,0.001,ctcvr_subctr_de_norm_gain,9,1
2,21.78191721604133,False,0.001,ctcvr_subctr_de_norm_gain,12,1
0,31.325801431254362,False,0.001,ctcvr_subctr_de_norm_gain,0,2
1,19.39479329892803,False,0.001,ctcvr_subctr_de_norm_gain,1,2
2,1.7078295843326345,True,0.001,ctcvr_subctr_de_norm_gain,2,2
1,7.246123042782887,False,0.001,ctcvr_subctr_de_norm_gain,6,2
2,4.679965270303487,False,0.001,ctcvr_subctr_de_norm_gain,7,2
2,33.26849297709914,False,0.001,ctcvr_subctr_de_norm_gain,10,2
0,6.622045417676068,False,0.001,ctcvr_subctr_de_norm_gain,0,3
1,3.7118492737193307,False,0.001,ctcvr_subctr_de_norm_gain,1,3
2,1.204297950404305,False,0.001,ctcvr_subctr_de_norm_gain,2,3
2,4.0372708039594,False,0.001,ctcvr_subctr_de_norm_gain,5,3
1,6.934079495511575,False,0.001,ctcvr_subctr_de_norm_gain,8,3
2,81.71105573577817,False,0.001,ctcvr_subctr_de_norm_gain,9,3
2,1.8616662345506083,False,0.001,ctcvr_subctr_de_norm_gain,12,3
0,4.067552608585217,False,0.001,ctcvr_subctr_de_norm_gain,0,4
1,2.1362600724775938,False,0.001,ctcvr_subctr_de_norm_gain,1,4
2,0.44295432758228337,False,0.001,ctcvr_subctr_de_norm_gain,2,4
2,5.131713840451658,False,0.001,ctcvr_subctr_de_norm_gain,5,4
1,4.145330780009795,False,0.001,ctcvr_subctr_de_norm_gain,8,4
2,15.062771444003815,False,0.001,ctcvr_subctr_de_norm_gain,9,4
2,1.3385030734684276,False,0.001,ctcvr_subctr_de_norm_gain,12,4
0,3.840865757247361,False,0.001,ctcvr_subctr_de_norm_gain,0,5
1,1.4960829812348084,False,0.001,ctcvr_subctr_de_norm_gain,1,5
2,1.20233463754305,False,0.001,ctcvr_subctr_de_norm_gain,2,5
2,0.6373457206364472,False,0.001,ctcvr_subctr_de_norm_gain,5,5
1,3.1339673322327757,False,0.001,ctcvr_subctr_de_norm_gain,8,5
2,8.262327017124425,False,0.001,ctcvr_subctr_de_norm_gain,9,5
2,1.1947126757090647,False,0.001,ctcvr_subctr_de_norm_gain,12,5
0,3.684845074986267,False,0.001,ctcvr_subctr_de_norm_gain,0,6
1,0.9902807087856331,False,0.001,ctcvr_subctr_de_norm_gain,1,6
2,1.052507151641768,False,0.001,ctcvr_subctr_de_norm_gain,2,6
2,0.5300312623372356,False,0.001,ctcvr_subctr_de_norm_gain,5,6
1,2.817824313519471,False,0.001,ctcvr_subctr_de_norm_gain,8,6
2,1.7476723768610145,False,0.001,ctcvr_subctr_de_norm_gain,9,6
2,17.03740939180814,False,0.001,ctcvr_subctr_de_norm_gain,12,6
0,3.3404232362847512,False,0.001,ctcvr_subctr_de_norm_gain,0,7
1,0.7572135790822401,False,0.001,ctcvr_subctr_de_norm_gain,1,7
2,1.7716391485012564,False,0.001,ctcvr_subctr_de_norm_gain,2,7
2,1.65687613619321,False,0.001,ctcvr_subctr_de_norm_gain,5,7
1,2.2407065042338856,False,0.001,ctcvr_subctr_de_norm_gain,8,7
2,5.092708538307737,False,0.001,ctcvr_subctr_de_norm_gain,9,7
2,1.1925433236637302,False,0.001,ctcvr_subctr_de_norm_gain,12,7
0,3.0841698260747172,False,0.001,ctcvr_subctr_de_norm_gain,0,8
1,0.8186238271875101,False,0.001,ctcvr_subctr_de_norm_gain,1,8
2,0.7650828765562556,False,0.001,ctcvr_subctr_de_norm_gain,2,8
2,1.319019122998247,False,0.001,ctcvr_subctr_de_norm_gain,5,8
1,1.9821860438401715,False,0.001,ctcvr_subctr_de_norm_gain,8,8
2,10.709905273559109,False,0.001,ctcvr_subctr_de_norm_gain,9,8
2,2.7091499326890953,False,0.001,ctcvr_subctr_de_norm_gain,12,8
0,2.9179310239667995,False,0.001,ctcvr_subctr_de_norm_gain,0,9
1,0.5908535193535069,False,0.001,ctcvr_subctr_de_norm_gain,1,9
2,0.5453779234327403,False,0.001,ctcvr_subctr_de_norm_gain,2,9
2,0.9726462938008922,False,0.001,ctcvr_subctr_de_norm_gain,5,9
1,1.585740745026023,False,0.001,ctcvr_subctr_de_norm_gain,8,9
2,6.776171236984511,False,0.001,ctcvr_subctr_de_norm_gain,9,9
2,2.1923743872138,False,0.001,ctcvr_subctr_de_norm_gain,12,9
0,2.7977998213633146,False,0.001,ctcvr_subctr_de_norm_gain,0,10
1,0.9907061098343046,False,0.001,ctcvr_subctr_de_norm_gain,1,10
2,0.22442892102444656,False,0.001,ctcvr_subctr_de_norm_gain,2,10
2,0.6464553736952015,False,0.001,ctcvr_subctr_de_norm_gain,5,10
1,1.7869510825311208,False,0.001,ctcvr_subctr_de_norm_gain,8,10
2,3.5457194679258928,False,0.001,ctcvr_subctr_de_norm_gain,9,10
2,1.7304705110022343,False,0.001,ctcvr_subctr_de_norm_gain,12,10
0,2.605351228003798,False,0.001,ctcvr_subctr_de_norm_gain,0,11
1,0.6331788105344005,False,0.001,ctcvr_subctr_de_norm_gain,1,11
2,0.19872357984970623,False,0.001,ctcvr_subctr_de_norm_gain,2,11
2,0.4723630550022828,False,0.001,ctcvr_subctr_de_norm_gain,5,11
1,1.4556310340435539,False,0.001,ctcvr_subctr_de_norm_gain,8,11
2,3.0254796951620153,False,0.001,ctcvr_subctr_de_norm_gain,9,11
2,1.4202186969807622,False,0.001,ctcvr_subctr_de_norm_gain,12,11
0,2.429364650180183,False,0.001,ctcvr_subctr_de_norm_gain,0,12
1,0.44517610578898736,False,0.001,ctcvr_subctr_de_norm_gain,1,12
